gbifid	datasetkey	species	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	day	month	year	basisofrecord	institutioncode	issue
86306360	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306361	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306362	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306363	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306364	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306365	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306366	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306367	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306369	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306370	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306371	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306374	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306375	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306376	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306377	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306379	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488946	35.421249	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306380	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.489847	35.421251	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306382	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.489847	35.421251	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306384	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.489847	35.421251	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306386	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306389	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306390	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306393	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306394	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306395	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306399	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.488948	35.420185	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306401	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511526	35.398954	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306405	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511526	35.398954	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306406	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511526	35.398954	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306410	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511526	35.398954	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306411	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511526	35.398954	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306412	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306414	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306415	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306417	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306419	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306420	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306422	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306423	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306424	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306427	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306429	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306430	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511529	35.396826	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306433	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306436	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306438	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306439	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306442	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306444	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.511527	35.39789	1000	NA	NA	NA	11	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306447	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.510634	35.392567	1000	NA	NA	NA	13	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306448	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.510634	35.392567	1000	NA	NA	NA	13	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306449	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.510634	35.392567	1000	NA	NA	NA	13	4	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306452	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.904561	35.743991	1000	NA	NA	NA	29	6	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306453	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.900062	35.741826	1000	NA	NA	NA	29	6	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306455	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.665642	34.964342	1000	NA	NA	NA	5	6	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306456	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.928231	35.688538	1000	NA	NA	NA	19	10	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306457	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.928231	35.688538	1000	NA	NA	NA	19	10	1999	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306476	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.872912	35.501248	1000	NA	NA	NA	11	11	2001	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306477	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.614377	35.048648	1000	NA	NA	NA	11	11	2001	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306496	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.953439	35.341095	1000	NA	NA	NA	11	11	2001	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306508	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.833109	35.792687	1000	NA	NA	NA	11	11	2001	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306516	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.831684	35.307726	1000	NA	NA	NA	21	4	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
86306533	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.936287	35.703551	1000	NA	NA	NA	5	5	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306534	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.907266	35.744007	1000	NA	NA	NA	8	5	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306539	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.850462	35.743663	1000	NA	NA	NA	8	5	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306542	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.916263	35.748338	1000	NA	NA	NA	23	5	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306604	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.936287	35.703551	1000	NA	NA	NA	19	7	2002	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306650	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	31.539781	34.575543	1000	NA	NA	NA	19	5	2000	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
86306829	8582b50a-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.959436	35.516511	1000	NA	NA	NA	11	4	2004	OBSERVATION	INPA	"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84"
1055459079	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.358529	34.965856	NA	NA	NA	NA	8	5	1956	PRESERVED_SPECIMEN	NHMUK	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1055501762	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.358529	34.965856	NA	NA	NA	NA	23	5	1956	PRESERVED_SPECIMEN	NHMUK	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1055675429	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.358529	34.965856	NA	NA	NA	NA	7	5	1956	PRESERVED_SPECIMEN	NHMUK	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1055745285	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.358529	34.965856	NA	NA	NA	NA	8	5	1956	PRESERVED_SPECIMEN	NHMUK	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES"
1055913090	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	ZW	-19.000098	29.871838	NA	NA	NA	NA	16	9	1958	PRESERVED_SPECIMEN	NHMUK	GEODETIC_DATUM_ASSUMED_WGS84
1055956878	7e380070-f762-11e1-a439-00145eb45e9a	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	ZW	-19.000098	29.871838	NA	NA	NA	NA	3	9	1959	PRESERVED_SPECIMEN	NHMUK	GEODETIC_DATUM_ASSUMED_WGS84
1301519121	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33.1667	35.6667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519176	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.6667	35.6667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519184	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.8167	35.25	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519193	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33.0667	35.1667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519196	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33.05	35.4667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519202	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	31.6667	35.1667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519203	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33	35.6667	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519205	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	32.9667	35.5167	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519210	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33	35.5	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519213	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33.1667	35.7	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519228	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	IL	33.0667	35.5	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301519229	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum dicoccoides	Triticum dicoccoides (Asch. & Graebn.) Schweinf.	PS	32.5	35.3167	NA	NA	NA	NA	NA	NA	1975	UNKNOWN	Bioversity-ECPGR	"GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
